wanted,position,positionid,from,start,end
Q16097157,Member of the Wyoming House of Representatives,Q18341783,Q28132603,2017-01-10,
Q16137325,Member of the Wyoming House of Representatives,Q18341783,Q28131456,2017-01-10,
Q16185682,Member of the Wyoming House of Representatives,Q18341783,Q28132594,2017-01-10,
Q16186265,Member of the Wyoming House of Representatives,Q18341783,Q28131386,2017-01-10,
Q16186321,member of the South Dakota House of Representatives,Q19360976,Q96384168,2017-01-10,
Q16186586,Member of the Wyoming House of Representatives,Q18341783,Q28131361,2017-01-10,2019-01-07
Q16193095,Member of the Wyoming House of Representatives,Q18341783,Q28421872,2017-01-10,
Q16196214,Member of the Wyoming House of Representatives,Q18341783,Q27830771,2017-01-10,2019-01-07
Q16202341,Member of the Wyoming House of Representatives,Q18341783,Q28132600,2017-01-10,2021-01-12
Q16213793,Member of the Wyoming House of Representatives,Q18341783,Q27975633,2017-01-10,
Q16730616,Member of the Wyoming House of Representatives,Q18341783,Q28162679,2017-01-10,
Q16731063,Member of the Wyoming House of Representatives,Q18341783,Q28132602,2017-01-10,
Q16731227,member of the South Dakota House of Representatives,Q19360976,Q94532756,2017-01-10,
Q16733757,member of the State Senate of South Dakota,Q6814783,Q16885839,2017-01-10,
Q2039642,member of the State Senate of Virginia,Q18604340,Q6555847,2017-01-10,
Q2165528,Lieutenant Governor of Tennessee,Q6544436,Q7292314,2017-01-10,
Q27063467,member of the South Dakota House of Representatives,Q19360976,Q94532756,2017-01-10,
Q4763189,member of the State Senate of South Dakota,Q6814783,Q28823485,2017-01-10,
Q5462425,member of the State Senate of Wyoming,Q19394559,Q27967846,2017-01-10,
Q6141704,member of the State Senate of South Dakota,Q6814783,Q64748355,2017-01-10,
Q6396233,member of the State Senate of Texas,Q18565274,Q4980170,2017-01-10,
Q6780834,Member of the Wyoming House of Representatives,Q18341783,Q28131387,2017-01-10,
Q7356907,member of the State Senate of Texas,Q18565274,Q4946593,2017-01-10,
Q7597592,member of the State Senate of Wyoming,Q19394559,Q24852041,2017-01-10,
Q7823320,member of the State Senate of Wyoming,Q19394559,Q27967843,2017-01-10,
Q7846826,member of the State Senate of Texas,Q18565274,Q28370262,2017-01-10,
Q98400588,member of the South Dakota House of Representatives,Q19360976,Q16202862,2017-01-10,2019-01-08
Q16145640,member of the State Senate of Arizona,Q21360913,Q6369626,2017-01-09,
Q16195480,member of the Georgia State Senate,Q20065663,Q61041097,2017-01-09,
Q16205854,member of the Washington House of Representatives,Q17598395,Q28480959,2017-01-09,
Q16221169,member of the State Senate of Arizona,Q21360913,Q16223801,2017-01-09,
Q16230551,member of the Oregon House of Representatives,Q19360415,Q28420126,2017-01-09,
Q16240803,member of the State Senate of Iowa,Q18707052,Q6768627,2017-01-09,
Q16241363,member of the State Senate of Arizona,Q21360913,Q28033838,2017-01-09,
Q16729462,Member of the Kansas House of Representatives,Q17487134,Q60609936,2017-01-09,2021-01-11
Q16734080,member of the State Senate of Arizona,Q21360913,Q16733914,2017-01-09,
Q19958202,member of the Georgia State Senate,Q20065663,Q6512959,2017-01-09,
Q20706843,member of the State Senate of Arizona,Q21360913,Q16106051,2017-01-09,2021-01-11
Q2165528,member of the State Senate of Tennessee,Q18534307,Q6271163,2017-01-09,
Q22058940,member of the Georgia State Senate,Q20065663,Q16150292,2017-01-09,
Q27064099,Member of the Kansas House of Representatives,Q17487134,Q60731638,2017-01-09,2019-01-14
Q27909772,Member of the Kansas House of Representatives,Q17487134,Q61482251,2017-01-09,2021-01-11
Q28965847,member of the State Senate of Arizona,Q21360913,Q15526700,2017-01-09,
Q30122079,Member of the Kansas House of Representatives,Q17487134,Q96572435,2017-01-09,2021-01-11
Q4964797,member of the Iowa House of Representatives,Q17486706,Q27063336,2017-01-09,
Q5101546,member of the State Senate of Oregon,Q19689183,Q6535980,2017-01-09,
Q5107851,member of the Washington House of Representatives,Q17598395,Q65966122,2017-01-09,
Q5201097,member of the State Senate of Washington,Q20065405,Q27582024,2017-01-09,
Q5271558,member of the State Senate of Oregon,Q19689183,Q19360695,2017-01-09,
Q5272822,member of the State Senate of Iowa,Q18707052,Q28536803,2017-01-09,
Q5292218,member of the State Senate of Washington,Q20065405,Q19360675,2017-01-09,
Q5301008,member of the State Senate of Oregon,Q19689183,Q28370089,2017-01-09,
Q6135574,member of the State Senate of Washington,Q20065405,Q6397683,2017-01-09,
Q6196978,member of the Washington House of Representatives,Q17598395,Q6900088,2017-01-09,
Q6397199,member of the Washington House of Representatives,Q17598395,Q50318076,2017-01-09,
Q6490972,member of the State Senate of Kansas,Q19617175,Q6229671,2017-01-09,
Q6551549,member of the State Senate of Washington,Q20065405,Q4953984,2017-01-09,
Q6700910,member of the Washington House of Representatives,Q17598395,Q33076647,2017-01-09,
Q7287931,member of the State Senate of Kansas,Q19617175,Q24572651,2017-01-09,
Q7299017,Member of the Kansas House of Representatives,Q17487134,Q61978270,2017-01-09,
Q7364002,member of the Iowa House of Representatives,Q17486706,Q28528706,2017-01-09,2017-12-12
Q7611752,member of the State Senate of Kansas,Q19617175,Q61723670,2017-01-09,
Q7613170,member of the State Senate of Washington,Q20065405,Q61128853,2017-01-09,
Q7819134,member of the Georgia State Senate,Q20065663,Q61867079,2017-01-09,
Q5241423,member of the State Senate of Vermont,Q20065418,Q16734332,2017-01-07,
Q7128987,member of the State Senate of Washington,Q20065405,Q65548575,2017-01-07,
Q80201141,member of the Missouri House of Representatives,Q18131809,Q80636770,2017-01-06,2021-01-06
Q23302702,member of the Connecticut House of Representatives,Q18763331,Q97786068,2017-01-05,2019-02-28
Q6685508,member of the State Senate of Ohio,Q20065429,Q27916230,2017-01-05,
Q12885333,member of the State Senate of Vermont,Q20065418,Q60732009,2017-01-04,
Q19879955,member of the State Senate of Nebraska,Q20065395,Q28124176,2017-01-04,
Q4757827,member of the State Senate of Connecticut,Q19831739,Q63456662,2017-01-04,
Q5238468,member of the State Senate of Missouri,Q21364537,Q28606917,2017-01-04,
Q6447018,member of the State Senate of Missouri,Q21364537,Q28836840,2017-01-04,
Q6848323,member of the State Senate of Missouri,Q21364537,Q13562390,2017-01-04,
Q7151981,member of the State Senate of Missouri,Q21364537,Q16221138,2017-01-04,
Q13562387,member of the Minnesota House of Representatives,Q17505193,Q50582281,2017-01-03,2019-01-07
Q13562470,member of the Pennsylvania State Senate,Q18199902,Q16732585,2017-01-03,
Q13562524,member of the State Senate of Wisconsin,Q17602055,Q28151649,2017-01-03,
Q16105659,member of the State Senate of Minnesota,Q21363942,Q16104729,2017-01-03,
Q16137723,Ohio state representative,Q17502533,Q4910816,2017-01-03,
Q16215087,member of the Minnesota House of Representatives,Q17505193,Q50808117,2017-01-03,2019-01-07
Q16216766,Ohio state representative,Q17502533,Q28131428,2017-01-03,
Q16222358,member of the State Senate of South Dakota,Q6814783,Q15713302,2017-01-03,
Q16728308,Ohio state representative,Q17502533,Q28314476,2017-01-03,
Q16729422,Ohio state representative,Q17502533,Q28420165,2017-01-03,
Q16730273,member of the State Senate of Minnesota,Q21363942,Q28012419,2017-01-03,
Q16751000,member of the Kentucky House of Representatives,Q20065966,Q63347573,2017-01-03,2019-01-08
Q16843396,member of the State Senate of Kentucky,Q20066070,Q61041192,2017-01-03,
Q17091436,member of the State Senate of Minnesota,Q21363942,Q28055511,2017-01-03,
Q18391026,member of the State Senate of North Dakota,Q21366730,Q60215887,2017-01-03,
Q18685085,Ohio state representative,Q17502533,Q28167120,2017-01-03,
Q22958394,member of the Minnesota House of Representatives,Q17505193,Q50768540,2017-01-03,
Q4738189,member of the Wisconsin State Assembly,Q18526160,Q28317006,2017-01-03,
Q4899331,member of the State Senate of Minnesota,Q21363942,Q16213571,2017-01-03,
Q5045404,member of the Minnesota House of Representatives,Q17505193,Q28124447,2017-01-03,2021-01-05
Q5092732,Ohio state representative,Q17502533,Q28314529,2017-01-03,
Q5214510,member of the Pennsylvania House of Representatives,Q14616716,Q5045327,2017-01-03,2020-11-30
Q5228896,Ohio state representative,Q17502533,Q28222827,2017-01-03,
Q5234698,member of the State Senate of Minnesota,Q21363942,Q28024999,2017-01-03,
Q5247978,Ohio state representative,Q17502533,Q28151887,2017-01-03,
Q6139689,member of the State Senate of Minnesota,Q21363942,Q28086151,2017-01-03,
Q6195783,member of the State Senate of Ohio,Q20065429,Q16731107,2017-01-03,
Q6208410,member of the Minnesota House of Representatives,Q17505193,Q50773937,2017-01-03,2019-01-07
Q6249997,member of the Wisconsin State Assembly,Q18526160,Q28317034,2017-01-03,2021-01-04
Q6250118,member of the Pennsylvania State Senate,Q18199902,Q28033809,2017-01-03,
Q6377299,member of the State Senate of Minnesota,Q21363942,Q28011957,2017-01-03,
Q6384332,member of the State Senate of Ohio,Q20065429,Q6788825,2017-01-03,
Q6396105,member of the State Senate of Minnesota,Q21363942,Q28055513,2017-01-03,
Q6506458,member of the State Senate of Minnesota,Q21363942,Q28055509,2017-01-03,
Q6707915,member of the State Senate of Minnesota,Q21363942,Q28055505,2017-01-03,
Q6709285,Ohio state representative,Q17502533,Q18637640,2017-01-03,2017-12-05
Q6759858,Ohio state representative,Q17502533,Q28122459,2017-01-03,
Q6780055,member of the Wisconsin State Assembly,Q18526160,Q7358855,2017-01-03,2021-01-04
Q6846609,Ohio state representative,Q17502533,Q16185517,2017-01-03,
Q7035150,member of the State Senate of Wisconsin,Q17602055,Q6465428,2017-01-03,
Q7188579,member of the Minnesota House of Representatives,Q17505193,Q26436159,2017-01-03,2019-01-03
Q7331433,member of the State Senate of Wisconsin,Q17602055,Q28151650,2017-01-03,
Q7340599,member of the Pennsylvania State Senate,Q18199902,Q28033800,2017-01-03,
Q7356367,member of the State Senate of Minnesota,Q21363942,Q27995778,2017-01-03,
Q7363463,Ohio state representative,Q17502533,Q28536815,2017-01-03,
Q7363740,member of the Minnesota House of Representatives,Q17505193,Q50632515,2017-01-03,2019-01-07
Q7364102,Ohio state representative,Q17502533,Q28421945,2017-01-03,
Q7441296,member of the State Senate of Minnesota,Q21363942,Q28018194,2017-01-03,
Q7441536,member of the Pennsylvania State Senate,Q18199902,Q28033803,2017-01-03,
Q7498783,member of the Pennsylvania State Senate,Q18199902,Q28033808,2017-01-03,
Q7704129,Ohio state representative,Q17502533,Q28514326,2017-01-03,
Q7804227,member of the Minnesota House of Representatives,Q17505193,Q56645077,2017-01-03,
Q7817482,member of the State Senate of Minnesota,Q21363942,Q28033861,2017-01-03,
Q8062509,member of the Minnesota House of Representatives,Q17505193,Q50626855,2017-01-03,
Q967900,member of the State Senate of Ohio,Q20065429,Q7922242,2017-01-03,
Q13562396,member of the State Senate of Montana,Q21365323,Q47166263,2017-01-02,
Q19609640,Secretary of State of Oregon,Q7101331,Q5258899,2017-01-02,2019-02-26
Q4954978,member of the State Senate of Montana,Q21365323,Q7384400,2017-01-02,2021-10-01
Q4978379,member of the State Senate of Montana,Q21365323,Q6384936,2017-01-02,
Q5111083,member of the State Senate of Montana,Q21365323,Q36830412,2017-01-02,
Q5132666,member of the State Senate of Montana,Q21365323,Q5218678,2017-01-02,
Q6196021,member of the State Senate of Montana,Q21365323,Q5338626,2017-01-02,
Q6223059,member of the State Senate of Montana,Q21365323,Q39079103,2017-01-02,
Q7331680,member of the State Senate of Montana,Q21365323,Q7612548,2017-01-02,
Q16107346,member of the Michigan House of Representatives,Q18654736,Q63148109,2017-01-01,
Q16107472,member of the Michigan House of Representatives,Q18654736,Q60639130,2017-01-01,
Q16107542,Rhode Island state senator,Q19397347,Q99327355,2017-01-01,2018-12-31
Q16150126,member of the Michigan House of Representatives,Q18654736,Q61082968,2017-01-01,
Q16186252,member of the Michigan House of Representatives,Q18654736,Q28316685,2017-01-01,
Q16186836,member of the Michigan House of Representatives,Q18654736,Q63154821,2017-01-01,
Q16187035,member of the Michigan House of Representatives,Q18654736,Q58494988,2017-01-01,
Q16187271,member of the Michigan House of Representatives,Q18654736,Q74262378,2017-01-01,
Q16187377,member of the Michigan House of Representatives,Q18654736,Q76376794,2017-01-01,
Q16189323,member of the Michigan House of Representatives,Q18654736,Q74634288,2017-01-01,
Q16192637,member of the Michigan House of Representatives,Q18654736,Q28132554,2017-01-01,
Q16193204,member of the Michigan House of Representatives,Q18654736,Q74635156,2017-01-01,
Q16197066,member of the Michigan House of Representatives,Q18654736,Q74069567,2017-01-01,
Q16214175,member of the Michigan House of Representatives,Q18654736,Q58010426,2017-01-01,2018-12-31
Q16241465,member of the Michigan House of Representatives,Q18654736,Q60610649,2017-01-01,
Q16982306,member of the Michigan House of Representatives,Q18654736,Q58826365,2017-01-01,
Q17708775,member of the Michigan House of Representatives,Q18654736,Q30042150,2017-01-01,
Q17708822,member of the Michigan House of Representatives,Q18654736,Q74489378,2017-01-01,
Q17708897,member of the Michigan House of Representatives,Q18654736,Q60287054,2017-01-01,
Q17708967,member of the Michigan House of Representatives,Q18654736,Q60650029,2017-01-01,
Q17708971,member of the Michigan House of Representatives,Q18654736,Q58922128,2017-01-01,
Q19605178,member of the State Senate of New York,Q18691526,Q28131666,2017-01-01,
Q27967367,member of the Michigan House of Representatives,Q18654736,Q28534185,2017-01-01,
Q4704614,member of the Michigan House of Representatives,Q18654736,Q63055023,2017-01-01,2018-12-31
Q4755146,member of the Michigan House of Representatives,Q18654736,Q28408286,2017-01-01,
Q4772559,member of the Michigan House of Representatives,Q18654736,Q60735145,2017-01-01,
Q5082541,member of the Michigan House of Representatives,Q18654736,Q58755647,2017-01-01,
Q5233225,member of the Michigan House of Representatives,Q18654736,Q65029665,2017-01-01,
Q5930714,member of the State Senate of New York,Q18691526,Q6198461,2017-01-01,
Q6173804,member of the Michigan House of Representatives,Q18654736,Q60048400,2017-01-01,
Q6396076,member of the Michigan House of Representatives,Q18654736,Q63125585,2017-01-01,
Q6766625,member of the State Senate of Utah,Q20065565,Q16145981,2017-01-01,
Q6833110,member of the State Senate of New York,Q18691526,Q28167116,2017-01-01,
Q7359097,Member of the North Carolina House of Representatives,Q18089655,Q107088031,2017-01-01,2021-01-01
Q7383033,member of the State Senate of New York,Q18691526,Q28113217,2017-01-01,
Q7422737,member of the Michigan House of Representatives,Q18654736,Q28408289,2017-01-01,
Q7436596,member of the State Senate of Utah,Q20065565,Q5203607,2017-01-01,
Q7790792,member of the Michigan House of Representatives,Q18654736,Q71333227,2017-01-01,
Q105288800,member of the Missouri House of Representatives,Q18131809,Q28529993,2017-01,2021-01-05
Q16196649,Rhode Island state senator,Q19397347,Q96760060,2017-01,
Q27975245,member of the State Senate of New Mexico,Q20658713,Q1866605,2017-01,
Q5343676,Rhode Island state senator,Q19397347,Q58975367,2017-01,
Q5387455,member of the State Senate of Missouri,Q21364537,Q4757642,2017-01,
Q5525085,member of the State Senate of Illinois,Q20058778,Q27947638,2017-01,
Q5548932,member of the Montana House of Representatives,Q17496847,Q39079108,2017-01,
Q6212283,member of the State Senate of Iowa,Q18707052,Q6196501,2017-01,
Q6834125,member of the State Senate of New Mexico,Q20658713,Q43559563,2017-01,
Q13562272,member of the Delaware State Senate,Q21362489,Q55614794,2017,
Q16122907,member of the State Senate of South Dakota,Q6814783,Q98546005,2017,
Q16194840,member of the State Senate of New Mexico,Q20658713,Q95268560,2017,
Q16205786,member of the State Senate of New Mexico,Q20658713,Q17092114,2017,
